100	0.917176
125	1.839120
150	3.193429
175	5.120126
200	8.330870
225	11.478628
250	16.247693
275	21.816997
300	29.326299
325	36.486796
350	47.096679
375	57.414221
400	107.880236
425	91.513349
450	122.392949
475	150.847993
500	202.934562
525	410.913969
550	680.158733
575	1297.099816
