25	0.028180
50	0.084858
75	0.260341
100	0.598175
125	1.188025
150	1.868496
175	3.004004
200	4.570531
225	7.006461
250	9.792074
275	13.518499
300	19.518181
325	23.372375
350	34.377770
375	49.614901
400	70.127372
425	59.362464
450	79.621318
475	99.683557
500	145.841339
525	329.867569
550	605.273355
575	886.647440
600	941.488687
