25	0.052516
50	0.138336
75	0.340717
100	0.667023
125	1.214602
150	2.023804
175	3.325828
200	4.862893
225	7.397452
250	10.318839
275	14.329301
300	21.181735
325	27.984214
350	38.111240
375	75.436334
400	117.965360
425	88.166446
450	153.524429
475	106.631096
500	152.194867
525	432.864144
550	655.202073
575	886.503021
600	958.713757
