#energy (keV)	total count	counts for increasing scattering numbers (from 1)
187.6	140	0	80	51	7	1	1	0	0	0	0
188.4	121	0	71	32	14	3	1	0	0	0	0
189.2	119	0	62	36	14	5	1	1	0	0	0
190	149	2	97	38	10	2	0	0	0	0	0
190.8	103	2	65	27	6	3	0	0	0	0	0
191.6	121	1	72	33	11	4	0	0	0	0	0
192.4	128	2	75	42	9	0	0	0	0	0	0
193.2	129	4	78	31	15	1	0	0	0	0	0
194	144	6	85	34	16	2	1	0	0	0	0
194.8	163	6	104	48	3	2	0	0	0	0	0
195.6	150	17	92	34	6	1	0	0	0	0	0
196.4	141	17	72	38	13	0	1	0	0	0	0
197.2	157	21	89	34	11	2	0	0	0	0	0
198	127	27	60	27	13	0	0	0	0	0	0
198.8	146	34	73	28	10	1	0	0	0	0	0
199.6	160	51	75	28	5	1	0	0	0	0	0
200.4	184	60	96	21	6	1	0	0	0	0	0
201.2	189	74	60	41	10	3	1	0	0	0	0
202	222	85	87	34	11	5	0	0	0	0	0
202.8	221	93	80	35	12	1	0	0	0	0	0
203.6	225	122	72	24	5	2	0	0	0	0	0
204.4	273	146	87	35	4	1	0	0	0	0	0
205.2	298	179	78	32	9	0	0	0	0	0	0
206	324	205	73	35	9	2	0	0	0	0	0
206.8	316	220	52	32	8	4	0	0	0	0	0
207.6	372	262	73	27	8	2	0	0	0	0	0
208.4	386	275	73	33	4	1	0	0	0	0	0
209.2	422	317	74	24	7	0	0	0	0	0	0
210	456	339	73	35	9	0	0	0	0	0	0
210.8	433	328	74	21	9	1	0	0	0	0	0
211.6	496	372	86	25	11	2	0	0	0	0	0
212.4	521	410	75	33	2	1	0	0	0	0	0
213.2	517	404	78	23	10	2	0	0	0	0	0
214	521	410	83	19	7	2	0	0	0	0	0
214.8	560	441	82	27	8	2	0	0	0	0	0
215.6	545	442	71	25	6	1	0	0	0	0	0
216.4	557	453	78	22	4	0	0	0	0	0	0
217.2	559	470	61	22	4	2	0	0	0	0	0
218	591	482	75	25	8	1	0	0	0	0	0
218.8	572	467	71	29	5	0	0	0	0	0	0
219.6	616	500	76	33	7	0	0	0	0	0	0
220.4	589	493	67	22	7	0	0	0	0	0	0
221.2	579	472	75	28	2	2	0	0	0	0	0
222	549	454	69	21	5	0	0	0	0	0	0
222.8	547	447	67	27	5	0	1	0	0	0	0
223.6	554	450	73	25	6	0	0	0	0	0	0
224.4	543	440	73	26	4	0	0	0	0	0	0
225.2	551	464	59	21	5	2	0	0	0	0	0
226	542	432	89	17	4	0	0	0	0	0	0
226.8	525	423	66	32	3	0	1	0	0	0	0
227.6	529	425	84	16	4	0	0	0	0	0	0
228.4	507	401	77	26	1	2	0	0	0	0	0
229.2	510	403	83	17	4	3	0	0	0	0	0
230	491	409	68	9	4	1	0	0	0	0	0
230.8	428	345	66	17	0	0	0	0	0	0	0
231.6	436	338	76	18	3	1	0	0	0	0	0
232.4	458	350	89	16	1	2	0	0	0	0	0
233.2	374	266	82	20	4	2	0	0	0	0	0
234	409	311	76	17	5	0	0	0	0	0	0
234.8	397	299	75	18	5	0	0	0	0	0	0
235.6	333	242	65	21	5	0	0	0	0	0	0
236.4	312	238	60	11	3	0	0	0	0	0	0
237.2	355	255	78	16	6	0	0	0	0	0	0
238	291	204	74	11	2	0	0	0	0	0	0
238.8	303	226	65	9	3	0	0	0	0	0	0
239.6	276	177	77	20	2	0	0	0	0	0	0
240.4	280	187	75	13	4	1	0	0	0	0	0
241.2	264	169	74	16	4	1	0	0	0	0	0
242	252	163	70	14	4	1	0	0	0	0	0
242.8	267	161	85	18	3	0	0	0	0	0	0
243.6	208	116	76	14	2	0	0	0	0	0	0
244.4	202	106	80	14	2	0	0	0	0	0	0
245.2	207	116	75	12	3	1	0	0	0	0	0
246	177	96	65	13	3	0	0	0	0	0	0
246.8	158	77	70	9	2	0	0	0	0	0	0
247.6	179	86	74	17	2	0	0	0	0	0	0
248.4	150	71	65	12	2	0	0	0	0	0	0
249.2	126	43	71	10	2	0	0	0	0	0	0
250	131	40	82	8	1	0	0	0	0	0	0
250.8	101	44	45	9	3	0	0	0	0	0	0
251.6	108	31	64	9	4	0	0	0	0	0	0
252.4	123	34	71	13	5	0	0	0	0	0	0
253.2	100	26	62	9	1	2	0	0	0	0	0
254	97	21	60	14	2	0	0	0	0	0	0
254.8	104	14	78	9	3	0	0	0	0	0	0
255.6	94	19	60	13	2	0	0	0	0	0	0
256.4	94	12	65	16	1	0	0	0	0	0	0
257.2	76	6	57	12	1	0	0	0	0	0	0
258	90	3	72	11	4	0	0	0	0	0	0
258.8	63	3	49	8	3	0	0	0	0	0	0
259.6	78	3	64	7	2	2	0	0	0	0	0
260.4	74	0	56	16	2	0	0	0	0	0	0
261.2	77	0	67	10	0	0	0	0	0	0	0
262	58	1	41	13	3	0	0	0	0	0	0
262.8	70	0	52	17	1	0	0	0	0	0	0
263.6	73	0	60	11	2	0	0	0	0	0	0
264.4	50	0	43	5	2	0	0	0	0	0	0
265.2	77	0	68	8	0	1	0	0	0	0	0
266	54	0	44	9	0	1	0	0	0	0	0
266.8	60	0	51	7	2	0	0	0	0	0	0
267.6	68	0	57	10	1	0	0	0	0	0	0
268.4	56	0	45	10	1	0	0	0	0	0	0
269.2	66	0	57	7	2	0	0	0	0	0	0
270	54	0	43	10	1	0	0	0	0	0	0
270.8	46	0	35	10	1	0	0	0	0	0	0
271.6	56	0	48	7	1	0	0	0	0	0	0
272.4	56	0	46	9	1	0	0	0	0	0	0
273.2	55	0	46	7	2	0	0	0	0	0	0
274	49	0	38	10	1	0	0	0	0	0	0
274.8	53	0	41	11	1	0	0	0	0	0	0
275.6	58	0	47	10	0	1	0	0	0	0	0
276.4	37	0	29	7	0	1	0	0	0	0	0
277.2	42	0	34	6	2	0	0	0	0	0	0
278	35	0	28	7	0	0	0	0	0	0	0
278.8	44	0	39	3	2	0	0	0	0	0	0
279.6	43	0	35	6	2	0	0	0	0	0	0
280.4	51	0	43	8	0	0	0	0	0	0	0
281.2	38	0	28	10	0	0	0	0	0	0	0
282	55	0	42	12	1	0	0	0	0	0	0
282.8	44	0	32	8	4	0	0	0	0	0	0
283.6	44	0	38	6	0	0	0	0	0	0	0
284.4	34	0	22	11	1	0	0	0	0	0	0
285.2	31	0	26	4	1	0	0	0	0	0	0
286	32	0	23	8	1	0	0	0	0	0	0
286.8	33	0	27	6	0	0	0	0	0	0	0
287.6	24	0	18	6	0	0	0	0	0	0	0
288.4	32	0	25	6	1	0	0	0	0	0	0
289.2	31	0	22	8	1	0	0	0	0	0	0
290	31	0	22	7	2	0	0	0	0	0	0
290.8	30	0	20	6	4	0	0	0	0	0	0
291.6	26	0	16	10	0	0	0	0	0	0	0
292.4	28	0	21	7	0	0	0	0	0	0	0
293.2	31	0	22	9	0	0	0	0	0	0	0
294	23	0	17	5	1	0	0	0	0	0	0
294.8	24	0	17	7	0	0	0	0	0	0	0
295.6	17	0	15	1	1	0	0	0	0	0	0
296.4	24	0	17	5	1	1	0	0	0	0	0
297.2	20	0	16	3	1	0	0	0	0	0	0
298	14	0	10	4	0	0	0	0	0	0	0
298.8	23	0	12	10	1	0	0	0	0	0	0
299.6	19	0	14	4	1	0	0	0	0	0	0
300.4	11	0	7	4	0	0	0	0	0	0	0
301.2	14	0	10	4	0	0	0	0	0	0	0
302	15	0	11	3	1	0	0	0	0	0	0
302.8	8	0	3	5	0	0	0	0	0	0	0
303.6	5	0	3	2	0	0	0	0	0	0	0
304.4	8	0	6	2	0	0	0	0	0	0	0
305.2	8	0	4	3	1	0	0	0	0	0	0
306	7	0	2	3	2	0	0	0	0	0	0
306.8	9	0	3	5	1	0	0	0	0	0	0
307.6	10	0	6	3	1	0	0	0	0	0	0
308.4	10	0	8	2	0	0	0	0	0	0	0
309.2	7	0	5	2	0	0	0	0	0	0	0
310	7	0	2	5	0	0	0	0	0	0	0
310.8	7	0	5	2	0	0	0	0	0	0	0
311.6	5	0	0	5	0	0	0	0	0	0	0
312.4	6	0	4	2	0	0	0	0	0	0	0
313.2	10	0	6	4	0	0	0	0	0	0	0
314	4	0	3	1	0	0	0	0	0	0	0
314.8	1	0	0	1	0	0	0	0	0	0	0
315.6	6	0	3	3	0	0	0	0	0	0	0
316.4	2	0	0	2	0	0	0	0	0	0	0
317.2	8	0	3	5	0	0	0	0	0	0	0
318	4	0	2	2	0	0	0	0	0	0	0
318.8	8	0	2	6	0	0	0	0	0	0	0
319.6	2	0	1	0	1	0	0	0	0	0	0
320.4	6	0	2	3	1	0	0	0	0	0	0
321.2	5	0	1	4	0	0	0	0	0	0	0
322	7	0	2	4	1	0	0	0	0	0	0
322.8	6	0	1	4	1	0	0	0	0	0	0
323.6	3	0	0	1	2	0	0	0	0	0	0
324.4	4	0	0	4	0	0	0	0	0	0	0
325.2	7	0	2	3	2	0	0	0	0	0	0
326	2	0	0	1	1	0	0	0	0	0	0
326.8	2	0	1	1	0	0	0	0	0	0	0
327.6	3	0	0	3	0	0	0	0	0	0	0
328.4	1	0	0	1	0	0	0	0	0	0	0
329.2	2	0	0	2	0	0	0	0	0	0	0
330	0	0	0	0	0	0	0	0	0	0	0
330.8	0	0	0	0	0	0	0	0	0	0	0
331.6	2	0	0	1	1	0	0	0	0	0	0
332.4	1	0	0	1	0	0	0	0	0	0	0
333.2	0	0	0	0	0	0	0	0	0	0	0
334	1	0	0	1	0	0	0	0	0	0	0
334.8	0	0	0	0	0	0	0	0	0	0	0
335.6	2	0	0	2	0	0	0	0	0	0	0
336.4	3	0	0	2	1	0	0	0	0	0	0
337.2	2	0	0	2	0	0	0	0	0	0	0
338	0	0	0	0	0	0	0	0	0	0	0
338.8	2	0	0	2	0	0	0	0	0	0	0
339.6	0	0	0	0	0	0	0	0	0	0	0
340.4	0	0	0	0	0	0	0	0	0	0	0
341.2	1	0	0	1	0	0	0	0	0	0	0
342	1	0	0	1	0	0	0	0	0	0	0
342.8	1	0	0	1	0	0	0	0	0	0	0
343.6	2	0	0	2	0	0	0	0	0	0	0
344.4	2	0	0	2	0	0	0	0	0	0	0
345.2	1	0	0	1	0	0	0	0	0	0	0
346	1	0	0	1	0	0	0	0	0	0	0
346.8	2	0	0	0	2	0	0	0	0	0	0
347.6	0	0	0	0	0	0	0	0	0	0	0
348.4	1	0	0	1	0	0	0	0	0	0	0
349.2	0	0	0	0	0	0	0	0	0	0	0
350	0	0	0	0	0	0	0	0	0	0	0
350.8	2	0	0	2	0	0	0	0	0	0	0
351.6	0	0	0	0	0	0	0	0	0	0	0
352.4	0	0	0	0	0	0	0	0	0	0	0
353.2	0	0	0	0	0	0	0	0	0	0	0
354	0	0	0	0	0	0	0	0	0	0	0
354.8	0	0	0	0	0	0	0	0	0	0	0
355.6	0	0	0	0	0	0	0	0	0	0	0
356.4	0	0	0	0	0	0	0	0	0	0	0
357.2	0	0	0	0	0	0	0	0	0	0	0
358	1	0	0	1	0	0	0	0	0	0	0
358.8	1	0	0	1	0	0	0	0	0	0	0
359.6	0	0	0	0	0	0	0	0	0	0	0
360.4	0	0	0	0	0	0	0	0	0	0	0
361.2	0	0	0	0	0	0	0	0	0	0	0
362	0	0	0	0	0	0	0	0	0	0	0
362.8	0	0	0	0	0	0	0	0	0	0	0
363.6	1	0	0	1	0	0	0	0	0	0	0
364.4	0	0	0	0	0	0	0	0	0	0	0
365.2	0	0	0	0	0	0	0	0	0	0	0
366	0	0	0	0	0	0	0	0	0	0	0
366.8	0	0	0	0	0	0	0	0	0	0	0
367.6	0	0	0	0	0	0	0	0	0	0	0
368.4	1	0	0	0	1	0	0	0	0	0	0
369.2	0	0	0	0	0	0	0	0	0	0	0
370	0	0	0	0	0	0	0	0	0	0	0
370.8	0	0	0	0	0	0	0	0	0	0	0
371.6	1	0	0	1	0	0	0	0	0	0	0
372.4	2	0	0	0	2	0	0	0	0	0	0
373.2	0	0	0	0	0	0	0	0	0	0	0
374	0	0	0	0	0	0	0	0	0	0	0
374.8	0	0	0	0	0	0	0	0	0	0	0
375.6	0	0	0	0	0	0	0	0	0	0	0
376.4	0	0	0	0	0	0	0	0	0	0	0
377.2	0	0	0	0	0	0	0	0	0	0	0
378	0	0	0	0	0	0	0	0	0	0	0
378.8	1	0	0	0	1	0	0	0	0	0	0
379.6	0	0	0	0	0	0	0	0	0	0	0
380.4	0	0	0	0	0	0	0	0	0	0	0
381.2	0	0	0	0	0	0	0	0	0	0	0
382	0	0	0	0	0	0	0	0	0	0	0
382.8	0	0	0	0	0	0	0	0	0	0	0
383.6	0	0	0	0	0	0	0	0	0	0	0
384.4	0	0	0	0	0	0	0	0	0	0	0
385.2	0	0	0	0	0	0	0	0	0	0	0
386	0	0	0	0	0	0	0	0	0	0	0
386.8	0	0	0	0	0	0	0	0	0	0	0
387.6	0	0	0	0	0	0	0	0	0	0	0
388.4	0	0	0	0	0	0	0	0	0	0	0
389.2	0	0	0	0	0	0	0	0	0	0	0
390	0	0	0	0	0	0	0	0	0	0	0
390.8	0	0	0	0	0	0	0	0	0	0	0
391.6	0	0	0	0	0	0	0	0	0	0	0
392.4	0	0	0	0	0	0	0	0	0	0	0
393.2	0	0	0	0	0	0	0	0	0	0	0
394	0	0	0	0	0	0	0	0	0	0	0
394.8	0	0	0	0	0	0	0	0	0	0	0
395.6	0	0	0	0	0	0	0	0	0	0	0
396.4	0	0	0	0	0	0	0	0	0	0	0
397.2	0	0	0	0	0	0	0	0	0	0	0
398	0	0	0	0	0	0	0	0	0	0	0
398.8	0	0	0	0	0	0	0	0	0	0	0
399.6	0	0	0	0	0	0	0	0	0	0	0
400.4	0	0	0	0	0	0	0	0	0	0	0
401.2	0	0	0	0	0	0	0	0	0	0	0
402	0	0	0	0	0	0	0	0	0	0	0
402.8	0	0	0	0	0	0	0	0	0	0	0
403.6	0	0	0	0	0	0	0	0	0	0	0
404.4	0	0	0	0	0	0	0	0	0	0	0
405.2	0	0	0	0	0	0	0	0	0	0	0
406	0	0	0	0	0	0	0	0	0	0	0
406.8	0	0	0	0	0	0	0	0	0	0	0
407.6	0	0	0	0	0	0	0	0	0	0	0
408.4	0	0	0	0	0	0	0	0	0	0	0
409.2	0	0	0	0	0	0	0	0	0	0	0
