#energy (keV)	total count	counts for increasing scattering numbers (from 1)
0.4	0	0	0	0	0	0	0	0	0	0	0
1.2	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
2.8	0	0	0	0	0	0	0	0	0	0	0
3.6	0	0	0	0	0	0	0	0	0	0	0
4.4	0	0	0	0	0	0	0	0	0	0	0
5.2	0	0	0	0	0	0	0	0	0	0	0
6	0	0	0	0	0	0	0	0	0	0	0
6.8	0	0	0	0	0	0	0	0	0	0	0
7.6	0	0	0	0	0	0	0	0	0	0	0
8.4	0	0	0	0	0	0	0	0	0	0	0
9.2	0	0	0	0	0	0	0	0	0	0	0
10	0	0	0	0	0	0	0	0	0	0	0
10.8	0	0	0	0	0	0	0	0	0	0	0
11.6	0	0	0	0	0	0	0	0	0	0	0
12.4	0	0	0	0	0	0	0	0	0	0	0
13.2	0	0	0	0	0	0	0	0	0	0	0
14	1	0	0	0	0	0	0	0	0	0	1
14.8	1	0	0	0	0	0	0	0	0	0	1
15.6	2	0	0	0	0	0	0	0	0	0	2
16.4	5	0	0	0	0	0	0	0	0	0	5
17.2	2	0	0	0	0	0	0	0	0	0	2
18	0	0	0	0	0	0	0	0	0	0	0
18.8	6	0	0	0	0	0	0	0	0	0	6
19.6	3	0	0	0	0	0	0	0	0	0	3
20.4	5	0	0	0	0	0	0	0	0	0	5
21.2	3	0	0	0	0	0	0	0	0	0	3
22	0	0	0	0	0	0	0	0	0	0	0
22.8	5	0	0	0	0	0	0	0	0	0	5
23.6	8	0	0	0	0	0	0	0	0	0	8
24.4	7	0	0	0	0	0	0	0	0	0	7
25.2	8	0	0	0	0	0	0	0	0	0	8
26	9	0	0	0	0	0	0	0	0	0	9
26.8	8	0	0	0	0	0	0	0	0	0	8
27.6	12	0	0	0	0	0	0	0	0	0	12
28.4	9	0	0	0	0	0	0	0	0	0	9
29.2	15	0	0	0	0	0	0	0	0	0	15
30	14	0	0	0	0	0	0	0	0	0	14
30.8	9	0	0	0	0	0	0	0	0	0	9
31.6	11	0	0	0	0	0	0	0	0	0	11
32.4	22	0	0	0	0	0	0	0	0	0	22
33.2	14	0	0	0	0	0	0	0	0	1	13
34	14	0	0	0	0	0	0	0	0	0	14
34.8	11	0	0	0	0	0	0	0	0	0	11
35.6	18	0	0	0	0	0	0	0	0	0	18
36.4	16	0	0	0	0	0	0	0	1	2	13
37.2	18	0	0	0	0	0	0	0	0	0	18
38	20	0	0	0	0	0	0	0	0	0	20
38.8	17	0	0	0	0	0	0	0	0	1	16
39.6	27	0	0	0	0	0	0	0	0	3	24
40.4	25	0	0	0	0	0	0	0	0	1	24
41.2	27	0	0	0	0	0	0	0	2	4	21
42	20	0	0	0	0	0	0	0	2	3	15
42.8	26	0	0	0	0	0	0	1	2	1	22
43.6	31	0	0	0	0	0	0	0	0	2	29
44.4	29	0	0	0	0	0	0	0	4	3	22
45.2	36	0	0	0	0	0	0	1	5	6	24
46	26	0	0	0	0	0	0	0	2	3	21
46.8	28	0	0	0	0	0	1	3	4	6	14
47.6	43	0	0	0	0	0	3	2	5	14	19
48.4	31	0	0	0	0	0	1	4	5	6	15
49.2	38	0	0	0	0	0	0	3	2	10	23
50	43	0	0	0	0	0	4	5	9	5	20
50.8	39	0	0	0	0	0	3	5	9	7	15
51.6	49	0	0	0	0	0	3	8	10	7	21
52.4	41	0	0	0	0	0	2	6	10	8	15
53.2	33	0	0	0	0	0	3	4	11	10	5
54	46	0	0	0	0	2	2	11	8	8	15
54.8	69	0	0	0	0	4	11	9	16	8	21
55.6	39	0	0	0	0	1	1	5	8	9	15
56.4	40	0	0	0	0	1	6	8	5	6	14
57.2	53	0	0	0	0	1	9	11	7	10	15
58	45	0	0	0	0	3	3	15	10	9	5
58.8	47	0	0	0	0	1	5	11	15	6	9
59.6	47	0	0	0	0	1	9	10	7	9	11
60.4	48	0	0	0	0	10	6	14	8	5	5
61.2	46	0	0	0	0	4	10	13	8	6	5
62	55	0	0	0	0	5	7	14	14	7	8
62.8	50	0	0	0	0	5	11	15	8	9	2
63.6	53	0	0	0	0	9	12	13	9	4	6
64.4	79	0	0	0	2	10	19	16	18	6	8
65.2	48	0	0	0	3	9	12	8	9	4	3
66	51	0	0	0	0	2	18	13	6	6	6
66.8	57	0	0	0	1	5	13	15	11	7	5
67.6	58	0	0	0	4	7	16	11	11	3	6
68.4	62	0	0	0	3	10	21	15	4	6	3
69.2	64	0	0	0	4	12	20	14	9	1	4
70	68	0	0	0	4	16	15	15	6	4	8
70.8	61	0	0	0	2	9	17	18	7	3	5
71.6	81	0	0	0	6	19	18	17	8	7	6
72.4	59	0	0	0	3	7	24	9	6	5	5
73.2	65	0	0	0	7	21	13	7	6	8	3
74	71	0	0	0	6	14	15	13	13	5	5
74.8	77	0	0	0	6	15	23	19	8	3	3
75.6	65	0	0	0	9	16	13	12	6	6	3
76.4	75	0	0	1	5	22	20	14	8	3	2
77.2	80	0	0	0	12	23	17	11	8	6	3
78	63	0	0	0	10	24	11	13	3	0	2
78.8	67	0	0	0	11	20	18	7	5	4	2
79.6	82	0	0	3	19	17	20	13	8	1	1
80.4	54	0	0	1	8	22	11	7	4	1	0
81.2	93	0	0	2	23	21	22	13	6	5	1
82	75	0	0	0	13	22	21	11	7	1	0
82.8	76	0	0	6	17	17	14	15	4	3	0
83.6	84	0	0	4	19	23	13	16	5	3	1
84.4	77	0	0	5	18	25	17	7	3	1	1
85.2	70	0	0	2	15	18	17	14	2	1	1
86	92	0	0	8	23	29	18	9	2	0	3
86.8	80	0	0	2	12	30	18	12	5	1	0
87.6	72	0	0	6	12	19	18	5	5	4	3
88.4	79	0	0	11	23	24	13	3	4	1	0
89.2	83	0	0	7	25	12	18	13	5	2	1
90	69	0	0	5	18	20	12	6	5	3	0
90.8	87	0	0	11	26	28	12	5	1	4	0
91.6	81	0	0	9	15	16	23	11	3	2	2
92.4	74	0	0	8	22	22	13	7	1	1	0
93.2	80	0	0	16	22	21	12	9	0	0	0
94	86	0	0	12	19	29	16	6	1	2	1
94.8	68	0	0	10	16	24	10	4	3	1	0
95.6	87	0	0	12	28	22	10	9	4	0	2
96.4	81	0	0	18	19	26	11	4	2	1	0
97.2	77	0	0	12	21	25	13	4	1	0	1
98	97	0	0	21	32	22	13	6	1	2	0
98.8	85	0	0	15	26	25	13	5	1	0	0
99.6	81	0	0	14	26	28	9	4	0	0	0
100.4	96	0	0	20	30	19	18	5	4	0	0
101.2	75	0	0	15	26	22	8	3	0	1	0
102	83	0	0	14	26	23	11	7	1	1	0
102.8	93	0	0	22	30	25	10	5	1	0	0
103.6	81	0	0	28	22	12	8	6	3	1	1
104.4	84	0	0	21	31	18	10	2	2	0	0
105.2	73	0	0	24	19	13	8	5	4	0	0
106	85	0	0	23	21	12	13	12	3	1	0
106.8	97	0	0	31	26	19	14	4	2	1	0
107.6	84	0	2	16	23	21	13	7	1	0	1
108.4	90	0	5	35	24	17	8	1	0	0	0
109.2	83	0	3	26	27	18	5	4	0	0	0
110	94	0	4	24	37	12	11	4	2	0	0
110.8	92	0	5	34	25	12	9	5	2	0	0
111.6	88	0	2	31	30	15	7	3	0	0	0
112.4	106	0	8	31	33	17	12	5	0	0	0
113.2	89	0	6	36	23	12	8	3	1	0	0
114	100	0	5	27	31	25	8	3	1	0	0
114.8	104	0	9	27	39	12	10	4	2	1	0
115.6	103	0	9	33	24	21	13	3	0	0	0
116.4	111	0	12	34	41	12	8	3	1	0	0
117.2	86	0	5	26	32	14	6	2	1	0	0
118	91	0	5	39	19	15	10	1	2	0	0
118.8	100	0	11	37	22	17	6	5	1	1	0
119.6	85	0	11	33	27	11	2	0	1	0	0
120.4	91	0	7	39	25	13	7	0	0	0	0
121.2	95	0	17	32	21	14	5	4	2	0	0
122	98	0	15	29	27	18	6	3	0	0	0
122.8	74	0	10	29	20	10	4	1	0	0	0
123.6	89	0	9	36	23	12	7	0	1	0	1
124.4	112	0	21	45	21	18	6	1	0	0	0
125.2	92	0	20	30	15	13	11	3	0	0	0
126	110	0	11	42	28	18	7	3	0	1	0
126.8	105	0	17	42	21	13	7	5	0	0	0
127.6	102	0	18	37	30	10	5	1	0	1	0
128.4	91	0	18	42	14	11	3	1	2	0	0
129.2	94	0	16	35	27	11	3	2	0	0	0
130	99	0	20	43	19	12	2	3	0	0	0
130.8	89	0	14	44	17	8	5	0	1	0	0
131.6	101	0	20	40	31	5	3	1	1	0	0
132.4	96	0	19	43	18	13	2	0	1	0	0
133.2	90	0	17	36	15	17	4	1	0	0	0
134	78	0	19	29	17	9	3	1	0	0	0
134.8	105	0	25	31	34	10	3	2	0	0	0
135.6	68	0	18	19	17	9	2	2	0	1	0
136.4	99	0	17	46	19	11	3	1	2	0	0
137.2	82	0	21	32	13	13	2	1	0	0	0
138	95	0	20	44	18	6	5	2	0	0	0
138.8	89	0	23	31	20	10	4	0	0	1	0
139.6	82	0	20	34	24	3	1	0	0	0	0
140.4	96	0	24	38	23	8	2	1	0	0	0
141.2	85	0	25	28	17	10	4	1	0	0	0
142	90	0	20	36	17	11	5	1	0	0	0
142.8	86	0	21	29	22	8	3	1	1	1	0
143.6	70	0	12	36	15	5	1	0	1	0	0
144.4	86	0	29	26	19	8	3	1	0	0	0
145.2	87	0	24	29	21	9	1	1	2	0	0
146	68	0	23	25	15	1	3	1	0	0	0
146.8	78	0	26	37	8	5	2	0	0	0	0
147.6	87	0	22	35	18	11	1	0	0	0	0
148.4	92	0	24	39	18	7	2	1	1	0	0
149.2	93	0	32	30	18	8	4	0	1	0	0
150	91	0	29	25	22	10	4	1	0	0	0
150.8	78	0	18	38	9	11	2	0	0	0	0
151.6	89	0	21	40	14	9	3	2	0	0	0
152.4	92	0	34	33	21	4	0	0	0	0	0
153.2	93	0	38	35	13	5	2	0	0	0	0
154	86	0	31	28	17	8	2	0	0	0	0
154.8	77	0	27	25	17	7	1	0	0	0	0
155.6	81	0	24	35	13	4	3	1	1	0	0
156.4	95	0	30	41	18	1	2	2	1	0	0
157.2	80	0	29	38	8	2	1	2	0	0	0
158	91	0	23	40	17	5	5	1	0	0	0
158.8	69	0	20	34	11	4	0	0	0	0	0
159.6	80	0	27	30	15	6	1	1	0	0	0
160.4	91	0	32	31	22	4	1	1	0	0	0
161.2	79	0	29	22	21	6	0	1	0	0	0
162	90	0	32	34	16	5	2	1	0	0	0
162.8	95	0	32	37	13	9	2	2	0	0	0
163.6	80	0	26	31	14	7	2	0	0	0	0
164.4	77	0	21	33	15	6	2	0	0	0	0
165.2	88	0	34	30	10	12	1	1	0	0	0
166	89	0	37	34	9	5	3	1	0	0	0
166.8	89	0	37	26	17	7	2	0	0	0	0
167.6	92	0	43	28	14	3	3	1	0	0	0
168.4	94	0	42	30	13	7	2	0	0	0	0
169.2	92	0	32	31	18	11	0	0	0	0	0
170	89	0	39	28	13	4	2	0	2	1	0
170.8	90	0	44	34	9	3	0	0	0	0	0
171.6	65	0	30	19	10	5	0	1	0	0	0
172.4	85	0	29	35	12	8	1	0	0	0	0
173.2	82	0	31	30	14	4	2	1	0	0	0
174	75	0	35	30	8	1	1	0	0	0	0
174.8	73	0	32	25	12	4	0	0	0	0	0
175.6	71	0	27	29	12	3	0	0	0	0	0
176.4	84	0	37	34	11	0	1	1	0	0	0
177.2	81	1	39	26	10	4	1	0	0	0	0
178	82	1	44	24	8	3	0	2	0	0	0
178.8	72	0	33	29	8	1	1	0	0	0	0
179.6	76	1	38	23	12	1	0	1	0	0	0
180.4	76	1	33	32	4	5	0	1	0	0	0
181.2	71	1	30	21	12	5	2	0	0	0	0
182	78	1	38	32	5	1	1	0	0	0	0
182.8	73	2	38	27	4	2	0	0	0	0	0
183.6	78	1	45	19	11	1	0	1	0	0	0
184.4	90	2	50	28	6	4	0	0	0	0	0
185.2	91	2	43	31	6	8	1	0	0	0	0
186	77	4	33	26	12	2	0	0	0	0	0
186.8	86	4	43	24	12	2	0	1	0	0	0
